GLOBALEVENTID,MonthYear,QuadClass,Actor1CountryCode,Actor2CountryCode,SubEventType,GoldsteinScale,SOURCEURL
1040049586,202204,4,RUS,UKR,3,-9.0,https://www.dw.com/en/russia-launches-donbas-offensive-zelenskyy-says-live-updates/a-61507777
1040049604,202204,4,RUS,UKR,3,-9.0,https://www.dw.com/en/russia-launches-donbas-offensive-zelenskyy-says-live-updates/a-61507777
1040030050,202204,4,RUS,UKR,3,-9.0,https://www.dailykos.com/stories/2022/4/18/2092705/-Ukraine-update-Zelenskyy-says-new-Russian-assaults-in-Donbas-are-now-underway%20class=
1040149634,202204,4,RUS,UKR,3,-9.0,https://www.npr.org/transcripts/1093121720
1040108399,202204,4,RUS,UKR,3,-9.0,https://www.euronews.com/2022/04/19/ukraine-crisis-britain-stockexchange
1040188267,202204,4,RUS,UKR,3,-9.0,https://o.canada.com/opinion/john-ivison-time-for-canada-to-be-more-than-a-covert-friend-to-ukraine
1040076159,202204,4,RUS,UKR,3,-9.0,https://gazette.com/news/us-world/russian-official-claims-ukraine-shelled-village-near-border/article_c40b679c-355c-5756-8bc7-89a1752a9e57.html
1040117853,202204,4,RUS,UKR,3,-9.0,https://www.veteranstoday.com/2022/04/19/war-in-ukraine-day-54-russian-major-offensive-in-donbass-began-18/
1040063672,202204,4,RUS,UKR,3,-9.0,https://www.indiatoday.in/world/russia-ukraine-war/story/western-sanctions-failed-putin-russian-troops-battle-ukraine-donbass-top-points-1939188-2022-04-19
1040007733,202204,4,RUS,UKR,3,-9.0,https://www.washingtonpost.com/national-security/2022/04/18/zelensky-says-russia-has-launched-offensive-eastern-ukraine/
1040060457,202204,4,RUS,UKR,3,-9.0,https://edition.cnn.com/europe/live-news/ukraine-russia-putin-news-04-19-22/
1040020681,202204,4,RUS,UKR,3,-9.0,https://www.pbs.org/newshour/show/zelenskyy-says-russias-battle-for-the-east-has-begun-as-besieged-mariupol-holds-on
1040053849,202204,4,RUS,UKR,3,-9.0,https://www.telegraph.co.uk/business/2022/04/19/ftse-100-markets-live-news-energy-oil-gas-economy/
1040089929,202204,4,RUS,UKR,3,-9.0,https://www.iwradio.co.uk/news/sky-news/ukraine-war-russia-launches-battle-for-donbas-on-eastern-front-and-gives-ultimatum-to-ukrainian-defenders-holed-up-in-mariupol/
1040010130,202204,4,RUS,UKR,3,-9.0,https://nationalinterest.org/blog/buzz/looming-battle-donbas-russian-forces-hold-upper-hand-201884
1040033228,202204,4,RUS,UKR,3,-9.0,https://www.foxnews.com/world/zelenskyy-vows-to-fight-russian-takeover-of-donbas-we-will-not-give-up-anything-ukrainian
1040156762,202204,4,RUS,UKR,3,-9.0,https://www.marca.com/en/lifestyle/world-news/2022/04/19/625efda646163fd7b78b45f1.html
1040018802,202204,4,RUS,UKR,3,-9.0,https://www.yorkdispatch.com/story/news/2022/04/18/russian-offensive-begins-eastern-ukraine/50087259/
1040007982,202204,4,RUS,UKR,3,-9.0,https://www.sheppnews.com.au/world/russian-launch-offensive-in-east-ukraine/
1040007981,202204,4,RUS,UKR,3,-9.0,https://www.sheppnews.com.au/world/russian-launch-offensive-in-east-ukraine/
1040008027,202204,4,RUS,UKR,3,-9.0,https://www.washingtonpost.com/national-security/2022/04/18/zelensky-says-russia-has-launched-offensive-eastern-ukraine/
1040018801,202204,4,RUS,UKR,3,-9.0,https://zeenews.india.com/world/russian-offensive-in-eastern-ukraine-has-begun-ukrainian-president-zelensky-2455162.html
1040020682,202204,4,RUS,UKR,3,-9.0,https://www.pbs.org/newshour/show/zelenskyy-says-russias-battle-for-the-east-has-begun-as-besieged-mariupol-holds-on
1040039003,202204,4,RUS,UKR,3,-9.0,https://www.cnn.com/europe/live-news/ukraine-russia-putin-news-04-19-22/
1040039004,202204,4,RUS,UKR,3,-9.0,https://www.cnn.com/europe/live-news/ukraine-russia-putin-news-04-19-22/
1040050802,202204,4,RUS,UKR,3,-9.0,https://www.freepressjournal.in/world/battle-for-the-donbas-has-begun-ukraine-president-zelensky
1040053847,202204,4,RUS,UKR,3,-9.0,https://eaworldview.com/2022/04/ukraine-war-russian-battle-donbas/
1040060462,202204,4,RUS,UKR,3,-9.0,https://edition.cnn.com/europe/live-news/ukraine-russia-putin-news-04-19-22/
1040060475,202204,4,RUS,UKR,3,-9.0,https://edition.cnn.com/europe/live-news/ukraine-russia-putin-news-04-19-22/
1040092213,202204,4,RUS,UKR,3,-9.0,http://www.msn.com/en-us/news/politics/russian-forces-take-eastern-ukrainian-city-of-kreminna-official-says/ar-AAWmL49
1040096930,202204,4,RUS,UKR,3,-9.0,https://theconversation.com/pranks-and-propaganda-russian-laws-against-fake-news-target-ukrainians-and-the-opposition-not-pro-putin-pranksters-179795
1040161000,202204,4,RUS,UKR,3,-9.0,https://www.defenseone.com/threats/2022/04/the-d-brief-april-19-2022/365832/
1040172738,202204,4,RUS,UKR,3,-9.0,https://truthout.org/articles/un-amplifies-calls-for-ceasefire-as-russia-intensifies-attack-on-eastern-ukraine/
1040181496,202204,4,RUS,UKR,3,-9.0,https://www.hngnews.com/sun_prairie_star/opinion/columns/article_cc443200-bc3f-11ec-a7a0-5384b51d81ad.html
1040016014,202204,4,RUS,UKR,3,-9.0,https://www.carolinacoastonline.com/national/article_1e5ccaaa-bf5d-11ec-90c4-7356ea718595.html
1040156866,202204,4,RUS,UKR,3,-9.0,https://www.news24.com/arts/culture/russian-artist-faces-jail-for-supermarket-peace-protest-20220414
1040181497,202204,4,RUS,UKR,3,-9.0,https://www.hngnews.com/sun_prairie_star/opinion/columns/article_cc443200-bc3f-11ec-a7a0-5384b51d81ad.html
1040025014,202204,4,RUS,UKR,3,-9.0,https://www.nytimes.com/2022/04/18/world/europe/ukraine-russia-missiles-lviv-donbas.html
1040025013,202204,4,RUS,UKR,3,-9.0,https://www.nytimes.com/2022/04/18/world/europe/ukraine-russia-missiles-lviv-donbas.html
1040189806,202204,4,RUS,UKR,3,-9.0,https://www.bbc.com/news/world-europe-61156319
1040069411,202204,4,RUS,UKR,3,-9.0,https://www.huffpost.com/entry/why-battle-donbas-new-phase-russia-ukraine-war_n_625e74b6e4b0e97a35224465
1040039811,202204,4,RUS,UKR,3,-9.0,https://theconversation.com/chemical-weapons-how-will-we-know-if-they-have-been-used-in-ukraine-181339
1040039813,202204,4,RUS,UKR,3,-9.0,https://theconversation.com/chemical-weapons-how-will-we-know-if-they-have-been-used-in-ukraine-181339
1040053848,202204,4,RUS,UKR,3,-9.0,https://eaworldview.com/2022/04/ukraine-war-russian-battle-donbas/
1040060456,202204,4,RUS,UKR,3,-9.0,https://edition.cnn.com/europe/live-news/ukraine-russia-putin-news-04-19-22/
1040011941,202204,4,RUS,UKR,3,-9.0,https://www.rnz.co.nz/news/world/465488/russian-forces-launch-fresh-assault-on-eastern-ukraine
1040036798,202204,4,RUS,UKR,3,-9.0,https://www.basingstokegazette.co.uk/news/20076724.papers-say---april-19/
1040042517,202204,4,RUS,UKR,3,-9.0,https://www.dailystar.co.uk/news/world-news/ukraine-says-battle-donbas-begun-26741214
1040071105,202204,4,RUS,UKR,3,-9.0,https://news.yahoo.com/why-battle-donbas-significant-phase-085948236.html
1040158913,202204,4,RUS,UKR,3,-9.0,https://www.normantranscript.com/region/with-russia-s-big-offensive-underway-fresh-strikes-rock-eastern-ukraine/article_a11504f1-3923-518e-b6f5-5aa1126b8b73.html
1040010129,202204,4,RUS,UKR,3,-9.0,https://nationalinterest.org/blog/buzz/looming-battle-donbas-russian-forces-hold-upper-hand-201884
1040069328,202204,4,RUS,UKR,3,-9.0,https://www.huffpost.com/entry/why-battle-donbas-new-phase-russia-ukraine-war_n_625e74b6e4b0e97a35224465
1040007735,202204,4,RUS,UKR,3,-9.0,https://www.washingtonpost.com/national-security/2022/04/18/zelensky-says-russia-has-launched-offensive-eastern-ukraine/
1040011942,202204,4,RUS,UKR,3,-9.0,https://www.rnz.co.nz/news/world/465488/russian-forces-launch-fresh-assault-on-eastern-ukraine
1040039814,202204,4,RUS,UKR,3,-9.0,https://theconversation.com/chemical-weapons-how-will-we-know-if-they-have-been-used-in-ukraine-181339
1040050785,202204,4,RUS,UKR,3,-9.0,https://www.freepressjournal.in/world/battle-for-the-donbas-has-begun-ukraine-president-zelensky
1040069327,202204,4,RUS,UKR,3,-9.0,https://www.huffpost.com/entry/why-battle-donbas-new-phase-russia-ukraine-war_n_625e74b6e4b0e97a35224465
1040089928,202204,4,RUS,UKR,3,-9.0,https://www.iwradio.co.uk/news/sky-news/ukraine-war-russia-launches-battle-for-donbas-on-eastern-front-and-gives-ultimatum-to-ukrainian-defenders-holed-up-in-mariupol/
1040033226,202204,4,RUS,UKR,3,-9.0,https://www.foxnews.com/world/zelenskyy-vows-to-fight-russian-takeover-of-donbas-we-will-not-give-up-anything-ukrainian
1040033227,202204,4,RUS,UKR,3,-9.0,https://www.foxnews.com/world/zelenskyy-vows-to-fight-russian-takeover-of-donbas-we-will-not-give-up-anything-ukrainian
1040158914,202204,4,RUS,UKR,3,-9.0,https://www.normantranscript.com/region/with-russia-s-big-offensive-underway-fresh-strikes-rock-eastern-ukraine/article_a11504f1-3923-518e-b6f5-5aa1126b8b73.html
1040149633,202204,4,RUS,UKR,3,-9.0,https://www.rnz.co.nz/news/world/465538/russia-unleashes-battle-of-donbas-in-east-ukraine-seizes-city
1040092214,202204,4,RUS,UKR,3,-9.0,https://www.inforum.com/news/world/russia-launches-battle-of-donbas-all-out-assault-on-east-ukraine
1040007736,202204,4,RUS,UKR,3,-9.0,https://www.washingtonpost.com/national-security/2022/04/18/zelensky-says-russia-has-launched-offensive-eastern-ukraine/
1040010021,202204,4,RUS,UKR,3,-9.0,https://www.wicz.com/story/46311669/us-believes-russia-is-learning-from-failures-in-north-of-ukraine-senior-defense-official-says
1040066030,202204,4,RUS,UKR,3,-9.0,https://www.dailymail.co.uk/news/article-10730865/Astonishing-moment-Ukrainian-tank-shoots-building-blasts-Russian-armoured-vehicle.html
1040104662,202204,4,RUS,UKR,3,-9.0,https://www.ndtv.com/world-news/putin-honours-brigade-accused-of-war-crimes-in-bucha-2900860
1040104669,202204,4,RUS,UKR,3,-9.0,https://www.ndtv.com/world-news/putin-honours-brigade-accused-of-war-crimes-in-bucha-2900860
1040153587,202204,4,RUS,UKR,3,-9.0,https://www.msn.com/en-us/news/world/russias-new-attacks-are-prelude-to-donbas-push-us-says-cease-fire-urged-for-orthodox-easter-ukraine-live-updates/ar-AAWmeGI
1040167014,202204,4,RUS,UKR,3,-9.0,https://www.thedailyreporter.com/story/news/politics/2022/04/19/ukraine-russia-invasion-live-updates/7363674001/
1040189807,202204,4,RUS,UKR,3,-9.0,https://www.bbc.com/news/world-europe-61156319
1040076158,202204,4,RUS,UKR,3,-9.0,https://gazette.com/news/us-world/russian-official-claims-ukraine-shelled-village-near-border/article_c40b679c-355c-5756-8bc7-89a1752a9e57.html
1040010022,202204,4,RUS,UKR,3,-9.0,https://www.wicz.com/story/46311669/us-believes-russia-is-learning-from-failures-in-north-of-ukraine-senior-defense-official-says
1040020683,202204,4,RUS,UKR,3,-9.0,https://www.pbs.org/newshour/show/zelenskyy-says-russias-battle-for-the-east-has-begun-as-besieged-mariupol-holds-on
1040092215,202204,4,RUS,UKR,3,-9.0,http://www.msn.com/en-us/news/politics/russian-forces-take-eastern-ukrainian-city-of-kreminna-official-says/ar-AAWmL49
1040117854,202204,4,RUS,UKR,3,-9.0,https://www.veteranstoday.com/2022/04/19/war-in-ukraine-day-54-russian-major-offensive-in-donbass-began-18/
1040076957,202204,4,RUS,UKR,3,-9.0,https://www.nbcnews.com/news/world/live-blog/russia-ukraine-war-live-updates-putin-eastern-offensive-battle-donbas-rcna24939
1040076974,202204,4,RUS,UKR,3,-9.0,https://www.nbcnews.com/news/world/live-blog/russia-ukraine-war-live-updates-putin-eastern-offensive-battle-donbas-rcna24939
1040083268,202204,4,RUS,UKR,3,-9.0,https://www.sheppnews.com.au/world/russia-seizes-ukrainian-city-of-kreminna/
1040158833,202204,4,RUS,UKR,3,-9.0,https://www.veteranstoday.com/2022/04/19/last-lie-and-last-chance-for-nazis-in-mariupol/
1040018669,202204,4,RUS,UKR,3,-9.0,https://www.mirror.co.uk/news/world-news/putin-building-kids-army-after-26741075
1040092216,202204,4,RUS,UKR,3,-9.0,https://www.inforum.com/news/world/russia-launches-battle-of-donbas-all-out-assault-on-east-ukraine
1040117855,202204,4,RUS,UKR,3,-9.0,https://www.veteranstoday.com/2022/04/19/war-in-ukraine-day-54-russian-major-offensive-in-donbass-began-18/
1040007734,202204,4,RUS,UKR,3,-9.0,https://localnews8.com/news/national-world/cnn-europe-mideast-africa/2022/04/18/mariupols-defenders-dig-in-for-last-stand-as-russia-threatens-to-filter-out-men-2/
1040008026,202204,4,RUS,UKR,3,-9.0,https://www.washingtonpost.com/national-security/2022/04/18/zelensky-says-russia-has-launched-offensive-eastern-ukraine/
1040092217,202204,4,RUS,UKR,3,-9.0,https://www.inforum.com/news/world/russia-launches-battle-of-donbas-all-out-assault-on-east-ukraine
1040045187,202204,4,RUS,UKR,3,-9.0,https://www.nytimes.com/2022/04/19/briefing/ukraine-attack-renewable-energy.html
1040045188,202204,4,RUS,UKR,3,-9.0,https://www.nytimes.com/2022/04/19/briefing/ukraine-attack-renewable-energy.html
1040007737,202204,4,RUS,UKR,3,-9.0,https://localnews8.com/news/national-world/cnn-europe-mideast-africa/2022/04/18/mariupols-defenders-dig-in-for-last-stand-as-russia-threatens-to-filter-out-men-2/
1040156865,202204,4,RUS,UKR,3,-9.0,https://www.news24.com/arts/culture/russian-artist-faces-jail-for-supermarket-peace-protest-20220414
1040188266,202204,4,RUS,UKR,3,-9.0,https://www.telegraph.co.uk/world-news/2022/04/19/kreminna-ukraine-russia-battle-donbas-region-army-capture/
1040020592,202204,4,RUS,UKR,3,-9.0,https://www.pbs.org/newshour/show/zelenskyy-says-russias-battle-for-the-east-has-begun-as-besieged-mariupol-holds-on
1040116423,202204,4,RUS,UKR,3,-9.0,https://www.bnnbloomberg.ca/halliburton-raises-north-american-oil-industry-spending-outlook-1.1753860
1040116445,202204,4,RUS,UKR,3,-9.0,https://www.bnnbloomberg.ca/halliburton-raises-north-american-oil-industry-spending-outlook-1.1753860
1039427948,202204,4,RUS,UKR,3,-9.0,https://www.economist.com/europe/2022/04/14/ukraine-strikes-a-russian-warship
1039305936,202204,4,RUS,UKR,3,-9.0,https://montrealgazette.com/news/canada/trudeau-welcomes-talk-of-russias-action-in-ukraine-as-genocide/wcm/ef84c867-4ea4-47e6-b18c-9d47643e2133
1039328488,202204,4,RUS,UKR,3,-9.0,https://www.digitaljournal.com/world/russian-flagship-seriously-damaged-as-moscow-threatens-to-strike-kyiv/article
1039347050,202204,4,RUS,UKR,3,-9.0,https://www.bangkokpost.com/world/2294934/russian-flagship-seriously-damaged-as-moscow-threatens-to-strike-kyiv
1039461666,202204,4,RUS,UKR,3,-9.0,https://nation.com.pk/2022/04/15/russian-flagship-seriously-damaged-as-moscow-threatens-to-strike-kyiv-2/
1039347051,202204,4,RUS,UKR,3,-9.0,https://www.bangkokpost.com/world/2294934/russian-flagship-seriously-damaged-as-moscow-threatens-to-strike-kyiv
1039461667,202204,4,RUS,UKR,3,-9.0,https://nation.com.pk/2022/04/15/russian-flagship-seriously-damaged-as-moscow-threatens-to-strike-kyiv-2/
1039300421,202204,4,RUS,UKR,3,-9.0,https://news.yahoo.com/defense-national-security-artillery-head-234940590.html
1039336549,202204,4,RUS,UKR,3,-9.0,https://www.sbs.com.au/news/podcast-episode/russia-plans-new-assault-on-ukraines-donbas-region/u4dz6yarx
1039353764,202204,4,RUS,UKR,3,-9.0,https://www.dw.com/en/us-approves-more-military-aid-to-ukraine/av-61471241
1039388824,202204,4,RUS,UKR,3,-9.0,https://artsakhpress.am/eng/news/161936/supporting-kiev-is-culmination-of-wests-russophobic-course-%E2%80%94-lavrov.html
1039405214,202204,4,RUS,UKR,3,-9.0,https://www.nationalobserver.com/2022/04/14/news/trudeau-genocide-right-word-russian-conduct-ukraine
1039312018,202204,4,RUS,UKR,3,-9.0,https://www.forbes.com/sites/masonbissada/2022/04/13/top-icc-prosecutor-visits-bucha-as-court-investigates-war-crimes-in-ukraine/
1039348770,202204,4,RUS,UKR,3,-9.0,https://www.aljazeera.com/news/2022/4/14/russias-invasion-of-ukraine-list-of-key-events-on-day-50
1039348771,202204,4,RUS,UKR,3,-9.0,https://www.aljazeera.com/news/2022/4/14/russias-invasion-of-ukraine-list-of-key-events-on-day-50
1039293858,202204,4,RUS,UKR,3,-9.0,https://www.washingtontimes.com/news/2022/apr/13/editorial-russias-lamentable-about-face/
1039305937,202204,4,RUS,UKR,3,-9.0,https://montrealgazette.com/news/canada/trudeau-welcomes-talk-of-russias-action-in-ukraine-as-genocide/wcm/ef84c867-4ea4-47e6-b18c-9d47643e2133
1039328553,202204,4,RUS,UKR,3,-9.0,https://www.indiatoday.in/world/russia-ukraine-war/story/russia-ukraine-war-news-energy-export-import-europe-vladimir-putin-1937272-2022-04-14
1039465262,202204,4,RUS,UKR,3,-9.0,https://www.stripes.com/theaters/europe/2022-04-14/ukraine-war-russian-ship-moskva-missiles-pentagon-5688930.html
1039348769,202204,4,RUS,UKR,3,-9.0,https://www.aljazeera.com/news/2022/4/14/russias-invasion-of-ukraine-list-of-key-events-on-day-50
1039450014,202204,4,RUS,UKR,3,-9.0,http://www.msn.com/en-nz/news/world/war-in-ukraine-latest-developments/ar-AAWenio
1039435133,202204,4,RUS,UKR,3,-9.0,https://www.telegraph.co.uk/world-news/2022/04/14/ukraine-afternoon-briefing-five-developments-kyiv-accuses-moscow/
1039348867,202204,4,RUS,UKR,3,-9.0,https://www.cbc.ca/news/world/ukraine-war-russia-1.6419421
1039348868,202204,4,RUS,UKR,3,-9.0,https://www.cbc.ca/news/world/ukraine-war-russia-1.6419421
1039463580,202204,4,RUS,UKR,3,-9.0,https://www.sheppnews.com.au/world/russias-lead-warship-sinks-in-black-sea/
1039333645,202204,4,RUS,UKR,3,-9.0,https://www.bignewsnetwork.com/news/272479749/mariupol-is-still-ukrainian-says-mayor-of-besieged-port-city
1039333646,202204,4,RUS,UKR,3,-9.0,https://www.bignewsnetwork.com/news/272479749/mariupol-is-still-ukrainian-says-mayor-of-besieged-port-city
1039435051,202204,4,RUS,UKR,3,-9.0,https://www.haaretz.com/world-news/europe/russia-confirms-black-sea-warship-badly-damaged-after-ukraine-claims-missile-strike-1.10742364
1039439594,202204,4,RUS,UKR,3,-9.0,https://worldcrunch.com/opinion-analysis/why-putin-donbas
1039463432,202204,4,RUS,UKR,3,-9.0,https://www.sheppnews.com.au/world/russias-lead-warship-sinks-in-black-sea/
1039468526,202204,4,RUS,UKR,3,-9.0,https://www.shorenewsnetwork.com/2022/04/14/russian-warship-sinks-ukraine/
1039472931,202204,4,RUS,UKR,3,-9.0,https://www.cbsnews.com/news/cia-director-william-burns-decries-russia-crimes-ukraine/
1039400839,202204,4,RUS,UKR,3,-9.0,https://www.msn.com/en-us/news/world/war-in-ukraine-latest-developments/ar-AAWdUZ4
1039467019,202204,4,RUS,UKR,3,-9.0,https://menafn.com/1104015712/Putins-Russia-people-increasingly-identify-with-the-Soviet-Union-heres-what-that-means&source=138
1039288411,202204,4,RUS,UKR,3,-9.0,https://borneobulletin.com.bn/putin-vows-war-will-continue-as-russian-troops-mount-in-east/
1039296659,202204,4,RUS,UKR,3,-9.0,https://www.dw.com/en/ukraine-germanys-scholz-vows-to-send-more-weapons-as-it-happened/a-61457259
1039312020,202204,4,RUS,UKR,3,-9.0,https://www.msn.com/en-in/news/world/us-to-give-heavier-weapons-to-ukraine-as-russia-plans-next-assault-top-points-on-day-50/ar-AAWcR6R
1039312021,202204,4,RUS,UKR,3,-9.0,https://www.msn.com/en-in/news/world/us-to-give-heavier-weapons-to-ukraine-as-russia-plans-next-assault-top-points-on-day-50/ar-AAWcR6R
1039321904,202204,4,RUS,UKR,3,-9.0,https://www.freepressjournal.in/world/russia-confirms-severe-damage-to-black-sea-fleet-flagship-moskva-crew-abandoned-ship
1039321905,202204,4,RUS,UKR,3,-9.0,https://www.freepressjournal.in/world/russia-confirms-severe-damage-to-black-sea-fleet-flagship-moskva-crew-abandoned-ship
1039348887,202204,4,RUS,UKR,3,-9.0,http://www.rightspeak.net/2022/04/the-secret-of-ukraines-military-success.html
1039356120,202204,4,RUS,UKR,3,-9.0,https://thehimalayantimes.com/world/russia-says-blast-cripples-black-sea-flagship-ukraine-claims-missile-strike
1039362219,202204,4,RUS,UKR,3,-9.0,https://www.msn.com/en-us/news/world/how-50-days-of-russia-s-war-in-ukraine-changed-the-world/ar-AAWdaGU
1039362229,202204,4,RUS,UKR,3,-9.0,https://www.msn.com/en-us/news/world/how-50-days-of-russia-s-war-in-ukraine-changed-the-world/ar-AAWdaGU
1039416961,202204,4,RUS,UKR,3,-9.0,https://www.msn.com/en-us/news/world/is-putin-losing-the-war-here-are-all-the-estimated-russian-losses/ar-AAWeeHJ
1039417062,202204,4,RUS,UKR,3,-9.0,http://www.msn.com/en-us/news/world/putin-s-top-diplomat-blames-russophobic-ideology-not-russia-s-unprovoked-aggression-for-the-west-s-support-for-ukraine/ar-AAWe9Oq
1039427946,202204,4,RUS,UKR,3,-9.0,https://www.economist.com/europe/2022/04/14/ukraine-strikes-a-russian-warship
1039459430,202204,4,RUS,UKR,3,-9.0,https://www.bbc.com/news/world-europe-61114843
1039459514,202204,4,RUS,UKR,3,-9.0,https://financialpost.com/pmn/business-pmn/russian-warship-sinks-in-black-sea-after-explosion-russian-defense-ministry-says
1039466932,202204,4,RUS,UKR,3,-9.0,http://www.msn.com/en-nz/news/world/russian-black-sea-flagship-moskva-sinks-after-claims-of-ukrainian-missile-strike/ar-AAWeD8R
1039467020,202204,4,RUS,UKR,3,-9.0,https://menafn.com/1104015712/Putins-Russia-people-increasingly-identify-with-the-Soviet-Union-heres-what-that-means&source=138
1039459429,202204,4,RUS,UKR,3,-9.0,https://www.bbc.com/news/world-europe-61114843
1039476089,202204,4,RUS,UKR,3,-9.0,https://menafn.com/1104015724/In-east-south-of-Ukraine-Russians-ready-for-offensive-action-General-Staff&source=138
1039388684,202204,4,RUS,UKR,3,-9.0,https://www.brainerddispatch.com/news/world/russia-says-crippled-warship-to-be-towed-back-to-port-as-ukraine-claims-missile-hit
1039427947,202204,4,RUS,UKR,3,-9.0,https://www.economist.com/europe/2022/04/14/ukraine-strikes-a-russian-warship
1039326506,202204,4,RUS,UKR,3,-9.0,https://menafn.com/1104019060/Shadow-militias-fueling-and-fighting-Ukraines-war&source=28
1039300420,202204,4,RUS,UKR,3,-9.0,https://news.yahoo.com/defense-national-security-artillery-head-234940590.html
1039385377,202204,4,RUS,UKR,3,-9.0,https://www.cbsnews.com/news/ukraine-news-russia-war-ship-moskva-hit-today-civilians-flee-donbas/
1039385378,202204,4,RUS,UKR,3,-9.0,https://www.cbsnews.com/news/ukraine-news-russia-war-ship-moskva-hit-today-civilians-flee-donbas/
1039437820,202204,4,RUS,UKR,3,-9.0,https://www.mvariety.com/news/ukraine-says-missiles-struck-russian-flagship-crippled-by-blast/article_37c5c776-bc10-11ec-a6ad-17b86537f81e.html
1039393375,202204,4,RUS,UKR,3,-9.0,https://www.nakedcapitalism.com/2022/04/twitter-re-ban-of-scott-ritter-kafkaesque-support-of-impersonator-is-all-about-anti-russia-propaganda.html
1039370217,202204,4,RUS,UKR,3,-9.0,https://dailytimes.com.pk/919390/russian-flagship-seriously-damaged-as-moscow-threatens-to-strike-kyiv/
1039459417,202204,4,RUS,UKR,3,-9.0,https://financialpost.com/pmn/business-pmn/russian-warship-sinks-in-black-sea-after-explosion-russian-defense-ministry-says
1039470218,202204,4,RUS,UKR,3,-9.0,https://borneobulletin.com.bn/russian-flagship-seriously-damaged-as-moscow-threatens-to-strike-kyiv/
1039465261,202204,4,RUS,UKR,3,-9.0,https://wusfnews.wusf.usf.edu/2022-04-14/russia-ukraine-war-what-happened-today-april-14
1039370215,202204,4,RUS,UKR,3,-9.0,https://dailytimes.com.pk/919390/russian-flagship-seriously-damaged-as-moscow-threatens-to-strike-kyiv/
1039382995,202204,4,RUS,UKR,3,-9.0,https://www.washingtontimes.com/news/2022/apr/14/ukraine-says-its-missile-strikes-hit-moskva-russia/
1039412328,202204,4,RUS,UKR,3,-9.0,https://www.opendemocracy.net/en/odr/russia-china-relationship-new-world-order/
1039326505,202204,4,RUS,UKR,3,-9.0,https://menafn.com/1104019060/Shadow-militias-fueling-and-fighting-Ukraines-war&source=28
1039419261,202204,4,RUS,UKR,3,-9.0,https://www.aljazeera.com/news/2022/4/14/fears-of-russias-renewed-eastern-offensive-simmer-in-kharkiv
1039456322,202204,4,RUS,UKR,3,-9.0,https://www.science.org/content/article/aid-keeps-researchers-afloat-ukraine
1039459515,202204,4,RUS,UKR,3,-9.0,https://financialpost.com/pmn/business-pmn/russian-warship-sinks-in-black-sea-after-explosion-russian-defense-ministry-says
1039463579,202204,4,RUS,UKR,3,-9.0,https://www.sheppnews.com.au/world/russias-lead-warship-sinks-in-black-sea/
1039333518,202204,4,RUS,UKR,3,-9.0,https://www.bignewsnetwork.com/news/272479749/mariupol-is-still-ukrainian-says-mayor-of-besieged-port-city
1039461576,202204,4,RUS,UKR,3,-9.0,https://www.understandingwar.org/backgrounder/west-must-help-ukraine-free-its-people-stop-russian-atrocities
1039333519,202204,4,RUS,UKR,3,-9.0,https://www.bignewsnetwork.com/news/272479749/mariupol-is-still-ukrainian-says-mayor-of-besieged-port-city
1039461577,202204,4,RUS,UKR,3,-9.0,https://www.understandingwar.org/backgrounder/west-must-help-ukraine-free-its-people-stop-russian-atrocities
1039433120,202204,4,RUS,UKR,3,-9.0,https://www.jpost.com/breaking-news/article-704225
1039309279,202204,4,RUS,UKR,3,-9.0,https://www.courthousenews.com/troops-surrender-in-mariupol-macron-disagrees-with-biden-genocide-charge/
1039309288,202204,4,RUS,UKR,3,-9.0,https://www.courthousenews.com/troops-surrender-in-mariupol-macron-disagrees-with-biden-genocide-charge/
1039348768,202204,4,RUS,UKR,3,-9.0,https://timesofindia.indiatimes.com/world/europe/ukraine-and-russia-what-you-need-to-know-right-now/articleshow/90838861.cms
1039425737,202204,4,RUS,UKR,3,-9.0,https://www.wctrib.com/opinion/columns/doyle-mcmanus-commentary-the-us-has-a-stake-in-how-the-ukraine-war-ends-its-likely-pay-a-lot-of-the-cost
1039435132,202204,4,RUS,UKR,3,-9.0,https://www.telegraph.co.uk/world-news/2022/04/14/ukraine-afternoon-briefing-five-developments-kyiv-accuses-moscow/
1039441616,202204,4,RUS,UKR,3,-9.0,https://www.npr.org/transcripts/1092251229
1039472932,202204,4,RUS,UKR,3,-9.0,https://www.cbc.ca/news/world/ukraine-war-russia-warship-1.6419421
1039296657,202204,4,RUS,UKR,3,-9.0,https://www.dw.com/en/ukraine-germanys-scholz-vows-to-send-more-weapons-as-it-happened/a-61457259
1039296658,202204,4,RUS,UKR,3,-9.0,https://www.dw.com/en/ukraine-germanys-scholz-vows-to-send-more-weapons-as-it-happened/a-61457259
1039309289,202204,4,RUS,UKR,3,-9.0,https://www.courthousenews.com/troops-surrender-in-mariupol-macron-disagrees-with-biden-genocide-charge/
1039309291,202204,4,RUS,UKR,3,-9.0,https://www.courthousenews.com/troops-surrender-in-mariupol-macron-disagrees-with-biden-genocide-charge/
1039312019,202204,4,RUS,UKR,3,-9.0,https://www.msn.com/en-in/news/world/us-to-give-heavier-weapons-to-ukraine-as-russia-plans-next-assault-top-points-on-day-50/ar-AAWcR6R
